Price,StartingBidPercent,StartingBid,AvgPrice,QuantitySold,ItemAuctionSellPercent,Authenticated,SellerSaleAvgPriceRatio,IsHOF,AuctionCount,SellerAuctionSaleCount,PriceBuckets,AuctionMedianPrice
0.99,0.8728,0.99,1.1342,1,0.1944444444444444444,0,0.91,0,36,1139,5,0.99
20.08,2.1198,9.99,4.7126,1,0.3204047217537942664,1,0.96,0,593,144,25,2.82
2.76,0.3377,0.99,2.9309,1,0.4081632653061224489,0,0.44,0,49,304,5,2.545
14.94,0.5421,9.99,18.4273,1,0.4991423670668953687,0,0.94,1,583,59,15,12.26
0.99,0.4119,0.99,2.4033,1,0.1333333333333333333,0,0.71,0,15,272,5,1.12
92.00,0.0537,0.99,18.4273,1,0.4991423670668953687,1,1.13,1,583,1735,95,12.26
0.99,0.601,0.99,1.647,1,0.1333333333333333333,0,0.71,0,75,272,5,1.80
0.55,0.0267,0.10,3.7441,1,0.3448275862068965517,0,0.49,0,29,33,5,2.995
11.50,2.1198,9.99,4.7126,1,0.3204047217537942664,1,0.96,0,593,144,15,2.82
9.75,0.5291,9.75,18.4273,1,0.4991423670668953687,0,0.65,1,583,21,10,12.26
5.50,0.5283,2.49,4.7126,1,0.3204047217537942664,0,0.83,0,593,52,10,2.82
8.50,0.4612,8.50,18.4273,1,0.4991423670668953687,0,0.66,1,583,42,10,12.26
17.84,0.0537,0.99,18.4273,1,0.4991423670668953687,0,0.71,1,583,20,20,12.26
2.99,0.6344,2.99,4.7126,1,0.3204047217537942664,0,1.76,0,593,51,5,2.82
0.25,0.6154,0.25,0.4062,1,0.5714285714285714285,0,0.43,0,14,401,5,0.25
0.25,0.6154,0.25,0.4062,1,0.5714285714285714285,0,0.43,0,14,401,5,0.25
0.25,0.6154,0.25,0.4062,1,0.5714285714285714285,0,0.43,0,14,401,5,0.25
0.25,0.6154,0.25,0.4062,1,0.5714285714285714285,0,0.43,0,14,401,5,0.25
0.25,0.6154,0.25,0.4062,1,0.5714285714285714285,0,0.43,0,14,401,5,0.25
1.00,0.2121,1.00,4.7126,1,0.3204047217537942664,0,0.27,0,593,42,5,2.82
3.99,1.128,3.99,3.5372,1,0.1923076923076923076,0,0.26,0,104,91,5,2.90
19.38,0.0293,0.99,33.7146,1,0.4642857142857142857,0,0.57,0,252,2,20,17.73
5.99,0.3958,5.99,15.1304,1,0.4272727272727272727,0,0.43,0,220,9,10,7.50
1.29,0.7674,0.99,1.29,1,0.0833333333333333333,0,0.36,0,12,45,5,1.29
2.49,0.9698,2.49,2.5675,1,0.2835820895522388059,0,1.76,0,67,51,5,1.36
12.50,0.2966,10.00,33.7146,1,0.4642857142857142857,0,0.91,0,252,103,15,17.73
12.50,0.0654,0.99,15.1304,1,0.4272727272727272727,0,1.35,0,220,14,15,7.50
124.05,0.0293,0.99,33.7146,1,0.4642857142857142857,0,2.43,0,252,2,125,17.73
0.99,0.4351,0.99,2.275,1,0.1632653061224489795,0,0.56,0,49,170,5,1.49
97.75,0.2963,9.99,33.7146,1,0.4642857142857142857,1,2.24,0,252,13,100,17.73
1.99,0.4706,1.99,4.228,1,0.1746031746031746031,0,0.54,0,63,72,5,0.99
20.50,0.6443,9.75,15.1304,1,0.4272727272727272727,0,0.75,0,220,181,25,7.50
25.50,0.0293,0.99,33.7146,1,0.4642857142857142857,0,1.49,0,252,20,30,17.73
15.26,0.0654,0.99,15.1304,1,0.4272727272727272727,0,0.91,0,220,1139,20,7.50
8.06,0.0654,0.99,15.1304,1,0.4272727272727272727,0,0.66,0,220,176,10,7.50
2.49,0.9698,2.49,2.5675,1,0.2835820895522388059,0,1.76,0,67,51,5,1.36
1.99,0.775,1.99,2.5675,1,0.2835820895522388059,0,1.76,0,67,51,5,1.36
1.99,0.775,1.99,2.5675,1,0.2835820895522388059,0,1.76,0,67,51,5,1.36
0.99,0.2341,0.99,4.228,1,0.1746031746031746031,0,0.50,0,63,2913,5,0.99
4.99,0.3297,4.99,15.1304,1,0.4272727272727272727,0,0.61,0,220,52,5,7.50
11.50,0.6576,9.95,15.1304,1,0.4272727272727272727,0,1.24,0,220,19,15,7.50
55.78,0.0654,0.99,15.1304,1,0.4272727272727272727,0,1.67,0,220,1,60,7.50
2.56,0.0654,0.99,15.1304,1,0.4272727272727272727,0,1.01,0,220,80,5,7.50
3.24,0.0654,0.99,15.1304,1,0.4272727272727272727,0,0.99,0,220,19,5,7.50
1.00,0.2827,1.00,3.5372,1,0.1923076923076923076,0,0.49,0,104,91,5,2.90
1.99,0.3921,1.99,5.0746,1,0.3107142857142857142,0,0.59,0,280,176,5,1.65
2.56,0.2798,0.99,3.5372,1,0.1923076923076923076,0,0.48,0,104,253,5,2.90
8.50,0.222,0.99,4.4587,1,0.4705882352941176470,0,0.50,0,17,2913,10,2.73
6.00,0.9842,6.00,6.0961,1,0.4814814814814814814,0,0.69,0,27,166,10,6.00
0.99,0.2341,0.99,4.228,1,0.1746031746031746031,0,0.50,0,63,2913,5,0.99
0.99,0.195,0.99,5.0746,1,0.3107142857142857142,0,0.50,0,280,2913,5,1.65
7.05,0.1976,2.99,15.1304,1,0.4272727272727272727,0,0.91,0,220,75,10,7.50
14.99,0.9495,14.99,15.7869,1,0.3649906890130353817,0,0.80,1,537,325,15,10.775
2.25,0.1315,1.99,15.1304,1,0.4272727272727272727,0,0.15,0,220,7,5,7.50
0.99,0.3213,0.99,3.0805,1,0.3378378378378378378,0,0.31,0,74,45,5,2.74
1.29,0.222,0.99,4.4587,1,0.4705882352941176470,0,0.50,0,17,2913,5,2.73
0.99,0.0957,0.99,10.3431,1,0.3041666666666666666,0,0.61,0,240,4,5,4.50
58.00,0.0627,0.99,15.7869,1,0.3649906890130353817,0,1.45,1,537,366,60,10.775
0.99,0.1639,0.99,6.037,1,0.3636363636363636363,0,0.38,0,22,51,5,5.125
0.49,0.1007,0.49,4.8658,1,0.0649350649350649350,0,0.37,0,77,1252,5,0.99
1.50,0.6976,1.50,2.15,1,0.2000000000000000000,0,0.70,0,35,2,5,1.50
1.29,0.3864,0.99,2.562,1,0.3333333333333333333,0,0.50,0,30,1,5,2.37
0.99,0.3864,0.99,2.562,1,0.3333333333333333333,0,0.56,0,30,170,5,2.37
5.99,0.7767,1.99,2.562,1,0.3333333333333333333,0,0.09,0,30,9,10,2.37
4.99,1.0611,4.99,4.7023,1,0.3103448275862068965,0,0.78,0,29,5,5,4.00
1.76,0.2105,0.99,4.7023,1,0.3103448275862068965,0,0.78,0,29,5,5,4.00
2.00,0.495,0.99,2.00,1,0.2000000000000000000,0,1.05,0,5,5,5,2.00
0.99,0.2691,0.99,3.6783,1,0.1454545454545454545,0,0.96,0,55,108,5,2.375
2.59,0.1742,0.50,2.87,1,0.3750000000000000000,0,0.26,0,8,70,5,2.79
0.99,0.1596,0.99,6.1994,1,0.3797468354430379746,0,0.30,0,79,143,5,2.12
1.48,0.1596,0.99,6.1994,1,0.3797468354430379746,0,0.86,0,79,54,5,2.12
35.00,5.6457,35.00,6.1994,1,0.3797468354430379746,0,2.17,0,79,14,35,2.12
15.00,0.6328,9.99,15.7869,1,0.3649906890130353817,0,0.73,1,537,11,15,10.775
29.01,0.0627,0.99,15.7869,1,0.3649906890130353817,1,4.47,1,537,5,30,10.775
21.55,0.0627,0.99,15.7869,1,0.3649906890130353817,0,1.13,1,537,1735,25,10.775
17.27,0.0243,0.99,40.6495,1,0.4574468085106382978,0,1.13,0,94,1735,20,24.24
20.53,0.0243,0.99,40.6495,1,0.4574468085106382978,0,1.13,0,94,1735,25,24.24
2.99,0.9706,2.99,3.0805,1,0.3378378378378378378,0,0.71,0,74,272,5,2.74
3.27,0.3213,0.99,3.0805,1,0.3378378378378378378,0,0.50,0,74,2913,5,2.74
0.99,0.7951,0.99,1.245,1,0.5000000000000000000,0,0.41,0,4,688,5,1.245
9.94,0.222,0.99,4.4587,1,0.4705882352941176470,0,0.50,0,17,2913,10,2.73
2.86,0.0654,0.99,15.1304,1,0.4272727272727272727,0,0.19,0,220,1,5,7.50
40.00,0.0293,0.99,33.7146,1,0.4642857142857142857,0,1.19,0,252,1,40,17.73
26.00,0.0293,0.99,33.7146,1,0.4642857142857142857,0,0.76,0,252,2,30,17.73
15.00,0.0293,0.99,33.7146,1,0.4642857142857142857,0,1.19,0,252,26,15,17.73
1.99,0.775,1.99,2.5675,1,0.2835820895522388059,0,1.76,0,67,51,5,1.36
25.00,0.7415,25.00,33.7146,1,0.4642857142857142857,0,0.52,0,252,14,25,17.73
1.04,0.195,0.99,5.0746,1,0.3107142857142857142,0,0.37,0,280,1252,5,1.65
3.99,0.2637,3.99,15.1304,1,0.4272727272727272727,0,0.57,0,220,8,5,7.50
2.31,0.1148,0.70,6.0961,1,0.4814814814814814814,0,0.44,0,27,523,5,6.00
1.25,0.3556,0.99,2.7839,1,0.3857142857142857142,0,0.50,0,70,2913,5,1.25
0.99,1.2375,0.99,0.80,1,0.1500000000000000000,0,0.68,0,20,399,5,0.99
0.99,0.195,0.99,5.0746,1,0.3107142857142857142,0,0.21,0,280,55,5,1.65
0.99,0.2341,0.99,4.228,1,0.1746031746031746031,0,0.45,0,63,50,5,0.99
24.25,0.4446,14.99,33.7146,1,0.4642857142857142857,0,1.29,0,252,8,25,17.73
1.00,0.325,1.00,3.0763,1,0.2702702702702702702,0,0.73,0,37,76,5,2.655
8.50,0.126,1.99,15.7869,1,0.3649906890130353817,0,0.36,1,537,211,10,10.775
0.99,0.0943,0.99,10.495,1,1.0000000000000000000,0,0.96,0,2,213,5,5.99
23.73,0.0627,0.99,15.7869,1,0.3649906890130353817,0,0.91,1,537,1139,25,10.775
5.24,0.1227,4.99,40.6495,1,0.4574468085106382978,0,0.28,0,94,34,10,24.24
23.16,0.0243,0.99,40.6495,1,0.4574468085106382978,0,1.74,0,94,197,25,24.24
13.00,0.126,1.99,15.7869,1,0.3649906890130353817,1,0.82,1,537,1,15,10.775
2.23,0.0957,0.99,10.3431,1,0.3041666666666666666,0,1.29,0,240,88,5,4.50
0.89,1.00,0.89,0.89,1,0.0333333333333333333,0,0.41,0,30,688,5,0.89
1.04,0.0052,0.99,188.302,1,0.5761245674740484429,0,0.05,0,578,32,5,99.99
205.75,1.0089,189.99,188.302,1,0.5761245674740484429,0,1.58,0,578,5,210,99.99
1.91,0.1573,0.95,6.037,1,0.3636363636363636363,0,0.40,0,22,64,5,5.125
1.00,0.325,1.00,3.0763,1,0.2702702702702702702,0,1.10,0,37,164,5,2.655
3.82,0.1893,2.99,15.7869,1,0.3649906890130353817,0,0.65,1,537,22,5,10.775
19.38,0.0654,0.99,15.1304,1,0.4272727272727272727,0,0.91,0,220,1139,20,7.50
0.99,1.00,0.99,0.99,1,0.0294117647058823529,0,0.54,0,34,72,5,0.99
2.91,0.3213,0.99,3.0805,1,0.3378378378378378378,0,0.71,0,74,272,5,2.74
35.99,0.0243,0.99,40.6495,1,0.4574468085106382978,1,1.13,0,94,1735,40,24.24
3.99,0.2527,3.99,15.7869,1,0.3649906890130353817,0,0.21,1,537,79,5,10.775
15.49,0.0654,0.99,15.1304,1,0.4272727272727272727,0,0.91,0,220,1139,20,7.50
0.99,0.5297,0.99,1.8687,1,0.0909090909090909090,0,0.41,0,66,688,5,1.245
0.99,0.9916,0.99,0.9983,1,0.1250000000000000000,0,0.26,0,48,80,5,0.99
0.99,0.0957,0.99,10.3431,1,0.3041666666666666666,0,1.29,0,240,88,5,4.50
25.00,1.2658,12.00,9.48,1,0.3264129181084198385,0,1.42,0,867,22,25,4.99
4.83,0.0957,0.99,10.3431,1,0.3041666666666666666,0,1.29,0,240,88,5,4.50
3.99,0.6942,3.99,5.7473,1,0.4583333333333333333,0,1.12,0,120,30,5,3.00
3.57,0.2099,1.99,9.48,1,0.3264129181084198385,0,0.67,0,867,15,5,4.99
2.99,0.3154,2.99,9.48,1,0.3264129181084198385,0,0.34,0,867,44,5,4.99
0.99,0.1435,0.99,6.8964,1,0.2461538461538461538,0,0.30,0,65,143,5,3.99
2.93,0.4517,0.99,2.1914,1,0.2375000000000000000,0,0.50,0,80,2913,5,1.25
22.50,1.0625,10.99,10.3431,1,0.3041666666666666666,0,1.98,0,240,29,25,4.50
4.26,0.4208,3.99,9.48,1,0.3264129181084198385,1,0.86,0,867,15,5,4.99
9.99,0.6328,9.99,15.7869,1,0.3649906890130353817,0,0.94,1,537,59,10,10.775
5.51,0.0627,0.99,15.7869,1,0.3649906890130353817,0,0.78,1,537,187,10,10.775
9.99,0.6328,9.99,15.7869,1,0.3649906890130353817,0,0.94,1,537,59,10,10.775
2.49,1.431,2.49,1.74,1,0.3333333333333333333,1,1.13,0,12,66,5,1.74
3.99,0.2527,3.99,15.7869,1,0.3649906890130353817,0,0.40,1,537,4,5,10.775
3.24,0.2142,0.99,4.62,1,0.3333333333333333333,0,0.91,0,6,1139,5,4.62
2.75,0.5167,0.99,1.916,1,0.7692307692307692307,0,0.50,0,13,2913,5,0.99
137.51,0.3716,69.99,188.302,1,0.5761245674740484429,0,0.73,0,578,3,140,99.99
52.50,0.2788,52.50,188.302,1,0.5761245674740484429,0,1.02,0,578,38,55,99.99
1.00,1.00,1.00,1.00,1,1.0000000000000000000,0,0.26,0,1,70,5,1.00
0.94,0.0761,0.89,11.6806,1,0.4285714285714285714,0,0.27,0,35,127,5,8.95
8.03,0.0971,0.99,10.1864,1,0.4280155642023346303,0,1.58,0,257,36,10,8.785
3.49,0.4853,2.99,6.16,1,0.3493150684931506849,0,0.66,0,292,24,5,3.775
0.99,0.5754,0.99,1.7204,1,0.1982758620689655172,0,0.50,0,116,2913,5,1.04
1.00,0.6681,1.00,1.4966,1,0.0857142857142857142,0,1.10,0,35,164,5,1.00
50.00,0.0052,0.99,188.302,1,0.5761245674740484429,0,0.58,0,578,13,50,99.99
4.24,0.323,1.99,6.16,1,0.3493150684931506849,0,1.57,0,292,8,5,3.775
1.49,0.6096,0.99,1.624,1,0.2777777777777777777,0,0.50,0,18,2913,5,1.25
1.31,0.1746,0.99,5.667,1,0.2674418604651162790,0,0.50,0,86,2913,5,1.25
1.99,0.7589,1.99,2.6219,1,0.2840909090909090909,0,0.69,0,88,166,5,1.04
40.75,0.053,9.99,188.302,1,0.5761245674740484429,0,0.62,0,578,218,45,99.99
12.99,2.5623,12.99,5.0695,1,0.1627906976744186046,0,1.45,0,86,164,15,3.99
0.99,0.2069,0.99,4.7837,1,0.3023255813953488372,0,0.50,0,43,251,5,2.29
2.52,0.1746,0.99,5.667,1,0.2674418604651162790,0,0.50,0,86,2913,5,1.25
7.50,1.0347,4.95,4.7837,1,0.3023255813953488372,0,0.75,0,43,4,10,2.29
20.50,0.1059,19.95,188.302,1,0.5761245674740484429,0,0.75,0,578,90,25,99.99
51.00,0.0052,0.99,188.302,1,0.5761245674740484429,0,0.84,0,578,53,55,99.99
2.41,0.5167,0.99,1.916,1,0.7692307692307692307,0,0.66,0,13,176,5,0.99
0.99,0.0052,0.99,188.302,1,0.5761245674740484429,0,0.05,0,578,32,5,99.99
0.99,0.5622,0.99,1.7607,1,0.2068965517241379310,0,0.37,0,116,105,5,0.99
0.99,0.3775,0.99,2.6219,1,0.2840909090909090909,0,0.37,0,88,105,5,1.04
1.51,0.3775,0.99,2.6219,1,0.2840909090909090909,0,0.44,0,88,523,5,1.04
2.37,0.5911,1.55,2.6219,1,0.2840909090909090909,0,0.44,0,88,523,5,1.04
0.99,0.1746,0.99,5.667,1,0.2674418604651162790,0,0.40,0,86,38,5,1.25
3.70,0.2675,0.99,3.70,1,1.0000000000000000000,0,1.74,0,1,197,5,3.70
87.00,0.0052,0.99,188.302,1,0.5761245674740484429,0,1.13,0,578,1735,90,99.99
5.00,0.4908,5.00,10.1864,1,0.4280155642023346303,0,0.49,0,257,7,5,8.785
1.04,0.3775,0.99,2.6219,1,0.2840909090909090909,0,0.50,0,88,2913,5,1.04
2.75,0.0971,0.99,10.1864,1,0.4280155642023346303,0,0.66,0,257,176,5,8.785
0.99,0.0052,0.99,188.302,1,0.5761245674740484429,0,0.05,0,578,32,5,99.99
0.99,0.2069,0.99,4.7837,1,0.3023255813953488372,0,0.78,0,43,23,5,2.29
29.00,0.0052,0.99,188.302,1,0.5761245674740484429,0,0.72,0,578,42,30,99.99
7.50,0.0971,0.99,10.1864,1,0.4280155642023346303,0,0.73,0,257,95,10,8.785
15.50,0.0265,5.00,188.302,1,0.5761245674740484429,0,0.12,0,578,17,20,99.99
36.01,0.00,0.01,188.302,1,0.5761245674740484429,1,0.84,0,578,36,40,99.99
59.05,0.0052,0.99,188.302,1,0.5761245674740484429,0,0.84,0,578,53,60,99.99
0.99,0.5622,0.99,1.7607,1,0.2068965517241379310,0,0.66,0,116,176,5,0.99
4.30,0.3364,0.89,2.645,1,0.1666666666666666666,0,0.41,0,12,688,5,2.645
1.72,0.2773,0.99,3.57,1,0.7142857142857142857,0,0.48,0,7,253,5,1.72
14.09,0.0971,0.99,10.1864,1,0.4280155642023346303,0,0.87,0,257,3,15,8.785
0.99,0.0847,0.99,11.6806,1,0.4285714285714285714,0,0.58,0,35,13,5,8.95
27.99,0.0002,0.05,188.302,1,0.5761245674740484429,0,0.30,0,578,156,30,99.99
93.00,0.0052,0.99,188.302,1,0.5761245674740484429,0,0.49,0,578,1,95,99.99
5.35,0.1953,1.99,10.1864,1,0.4280155642023346303,0,0.71,0,257,101,10,8.785
1.44,0.2732,0.99,3.6234,1,0.3164556962025316455,0,0.50,0,79,2913,5,2.27
4.80,0.5167,0.99,1.916,1,0.7692307692307692307,0,0.50,0,13,2913,5,0.99
175.50,0.2652,49.95,188.302,1,0.5761245674740484429,0,0.86,0,578,32,180,99.99
0.99,0.0052,0.99,188.302,1,0.5761245674740484429,0,0.01,0,578,2,5,99.99
1.77,0.2808,0.49,1.745,1,0.5000000000000000000,0,0.37,0,12,1252,5,1.405
7.51,0.9724,5.99,6.16,1,0.3493150684931506849,1,0.83,0,292,5,10,3.775
1.04,0.2732,0.99,3.6234,1,0.3164556962025316455,0,0.24,0,79,770,5,2.27
4.99,0.4898,4.99,10.1864,1,0.4280155642023346303,0,0.55,0,257,11,5,8.785
22.02,1.9624,19.99,10.1864,1,0.4280155642023346303,0,1.58,0,257,36,25,8.785
2.26,0.1748,0.99,5.662,1,0.2222222222222222222,0,0.44,0,81,523,5,2.31
2.29,0.1607,0.99,6.16,1,0.3493150684931506849,0,0.66,0,292,4,5,3.775
1.25,0.0971,0.99,10.1864,1,0.4280155642023346303,0,0.22,0,257,19,5,8.785
0.99,0.3775,0.99,2.6219,1,0.2840909090909090909,0,0.71,0,88,272,5,1.04
6.50,0.0971,0.99,10.1864,1,0.4280155642023346303,0,1.58,0,257,36,10,8.785
52.99,0.0052,0.99,188.302,1,0.5761245674740484429,0,0.84,0,578,53,55,99.99
0.99,0.5561,0.99,1.78,1,0.3000000000000000000,0,0.41,0,10,688,5,0.99
11.00,0.053,9.99,188.302,1,0.5761245674740484429,0,0.26,0,578,141,15,99.99
4.25,0.2732,0.99,3.6234,1,0.3164556962025316455,0,0.50,0,79,2913,5,2.27
2.14,0.1607,0.99,6.16,1,0.3493150684931506849,0,0.50,0,292,2913,5,3.775
2.99,0.4853,2.99,6.16,1,0.3493150684931506849,0,0.71,0,292,272,5,3.775
1.55,0.004,0.01,2.4639,1,0.1627906976744186046,0,0.37,0,129,1252,5,0.99
2.99,0.5898,2.99,5.0695,1,0.1627906976744186046,0,0.21,0,86,53,5,3.99
10.49,0.9807,9.99,10.1864,1,0.4280155642023346303,0,0.70,0,257,21,15,8.785
0.99,0.1746,0.99,5.667,1,0.2674418604651162790,0,0.50,0,86,2913,5,1.25
5.99,0.588,5.99,10.1864,1,0.4280155642023346303,0,0.71,0,257,20,10,8.785
9.50,0.0052,0.99,188.302,1,0.5761245674740484429,0,0.21,0,578,177,10,99.99
0.99,0.1607,0.99,6.16,1,0.3493150684931506849,0,0.50,0,292,2913,5,3.775
7.51,0.1607,0.99,6.16,1,0.3493150684931506849,0,1.29,0,292,88,10,3.775
1.04,0.3775,0.99,2.6219,1,0.2840909090909090909,0,0.47,0,88,121,5,1.04
2.59,0.2732,0.99,3.6234,1,0.3164556962025316455,0,0.24,0,79,770,5,2.27
0.99,0.129,0.99,7.6725,1,1.0000000000000000000,0,0.96,0,6,213,5,3.425
99.99,0.0052,0.99,188.302,1,0.5761245674740484429,0,2.01,0,578,27,100,99.99
0.99,0.5673,0.99,1.745,1,0.5000000000000000000,0,0.47,0,12,28,5,1.405
1.47,0.5622,0.99,1.7607,1,0.2068965517241379310,0,0.50,0,116,2913,5,0.99
1.03,0.0916,0.16,1.745,1,0.5000000000000000000,0,0.37,0,12,1252,5,1.405
2.04,0.1607,0.99,6.16,1,0.3493150684931506849,0,0.50,0,292,2913,5,3.775
1.00,0.8596,1.00,1.1633,1,0.0303030303030303030,0,0.49,0,99,91,5,1.00
3.50,2.0057,3.50,1.745,1,0.5000000000000000000,0,0.88,0,12,56,5,1.405
1.70,0.2732,0.99,3.6234,1,0.3164556962025316455,0,0.50,0,79,2913,5,2.27
1.04,0.5673,0.99,1.745,1,0.5000000000000000000,0,0.57,0,12,56,5,1.405
15.00,0.1607,0.99,6.16,1,0.3493150684931506849,0,1.01,0,292,80,15,3.775
0.99,0.5754,0.99,1.7204,1,0.1982758620689655172,0,0.50,0,116,2913,5,1.04
2.47,0.1607,0.99,6.16,1,0.3493150684931506849,0,2.22,0,292,36,5,3.775
9.49,1.4594,8.99,6.16,1,0.3493150684931506849,0,1.27,0,292,30,10,3.775
2.25,0.2759,1.00,3.6234,1,0.3164556962025316455,0,0.79,0,79,23,5,2.27
5.24,0.6477,3.99,6.16,1,0.3493150684931506849,0,0.52,0,292,20,10,3.775
0.99,0.851,0.99,1.1633,1,0.0303030303030303030,0,0.85,0,99,1,5,1.00
1.04,0.5754,0.99,1.7204,1,0.1982758620689655172,0,0.71,0,116,272,5,1.04
9.38,0.0085,0.10,11.6806,1,0.4285714285714285714,0,0.49,0,35,33,10,8.95
5.50,0.1607,0.99,6.16,1,0.3493150684931506849,0,0.73,0,292,140,10,3.775
0.99,0.1607,0.99,6.16,1,0.3493150684931506849,0,0.25,0,292,15,5,3.775
10.00,1.6233,10.00,6.16,1,0.3493150684931506849,0,1.48,0,292,5,10,3.775
3.99,0.6477,3.99,6.16,1,0.3493150684931506849,0,0.90,0,292,14,5,3.775
1.99,0.4292,1.99,4.6357,1,0.2631578947368421052,0,1.10,0,19,9,5,1.99
1.50,1.2894,1.50,1.1633,1,0.0303030303030303030,0,0.49,0,99,91,5,1.00
0.99,0.4472,0.99,2.2133,1,0.1590909090909090909,0,0.41,0,44,688,5,0.99
4.25,0.1607,0.99,6.16,1,0.3493150684931506849,0,0.67,0,292,4,5,3.775
0.99,0.6096,0.99,1.624,1,0.2777777777777777777,0,0.50,0,18,2913,5,1.25
22.50,0.0002,0.05,188.302,1,0.5761245674740484429,0,0.30,0,578,156,25,99.99
24.99,2.1394,24.99,11.6806,1,0.4285714285714285714,0,1.56,0,35,50,25,8.95
0.99,0.5167,0.99,1.916,1,0.7692307692307692307,0,0.50,0,13,2913,5,0.99
153.86,0.0052,0.99,188.302,1,0.5761245674740484429,0,1.35,0,578,30,155,99.99
1.99,0.7589,1.99,2.6219,1,0.2840909090909090909,0,0.76,0,88,17,5,1.04
13.59,0.9807,9.99,10.1864,1,0.4280155642023346303,0,0.59,0,257,18,15,8.785
2.25,0.9131,2.25,2.4639,1,0.1627906976744186046,0,1.16,0,129,20,5,0.99
0.99,1.00,0.99,0.99,1,0.1666666666666666666,0,0.41,0,6,688,5,0.99
29.00,0.3775,0.99,2.6219,1,0.2840909090909090909,0,0.36,0,88,128,30,1.04
150.77,0.0052,0.99,188.302,1,0.5761245674740484429,0,1.47,0,578,9,155,99.99
0.99,0.5754,0.99,1.7204,1,0.1982758620689655172,0,0.41,0,116,688,5,1.04
15.50,0.9807,9.99,10.1864,1,0.4280155642023346303,0,1.53,0,257,240,20,8.785
0.99,0.4018,0.99,2.4639,1,0.1627906976744186046,0,0.50,0,129,2913,5,0.99
8.58,0.588,5.99,10.1864,1,0.4280155642023346303,0,1.53,0,257,240,10,8.785
64.00,0.1059,19.95,188.302,1,0.5761245674740484429,0,0.86,0,578,32,65,99.99
3.36,0.2219,0.99,4.46,1,0.3875000000000000000,0,1.74,0,80,197,5,3.10
0.99,0.5474,0.99,1.8084,1,0.1305732484076433121,0,0.50,0,314,2913,5,0.99
10.49,1.4146,9.99,7.0619,1,0.3802816901408450704,1,0.93,0,213,5,15,3.75
0.49,0.2709,0.49,1.8084,1,0.1305732484076433121,0,0.37,0,314,1252,5,0.99
9.51,0.2219,0.99,4.46,1,0.3875000000000000000,0,0.89,0,80,217,10,3.10
0.99,0.5474,0.99,1.8084,1,0.1305732484076433121,0,0.26,0,314,80,5,0.99
11.38,0.1245,0.99,7.9495,1,0.4318181818181818181,0,1.35,0,44,30,15,7.39
13.10,0.7245,4.99,6.8875,1,0.5217391304347826086,0,0.81,0,23,244,15,2.445
0.99,0.3448,0.99,2.8711,1,0.2820512820512820512,0,0.91,0,39,1139,5,1.00
0.99,0.7443,0.99,1.33,1,0.1538461538461538461,0,0.40,0,65,38,5,0.99
0.99,0.3461,0.99,2.86,1,0.2826086956521739130,0,0.37,0,46,105,5,1.99
10.70,0.2219,0.99,4.46,1,0.3875000000000000000,0,1.74,0,80,197,15,3.10
17.77,0.2562,0.99,3.863,1,0.2340425531914893617,0,0.91,0,47,1139,20,1.75
1.00,0.3485,1.00,2.8687,1,0.1111111111111111111,0,1.10,0,72,164,5,1.50
2.26,0.1366,0.99,7.2466,1,0.3040000000000000000,0,0.50,0,125,2913,5,3.205
5.99,0.9591,5.99,6.2454,1,0.2670454545454545454,0,1.30,0,176,14,10,4.25
1.05,0.5474,0.99,1.8084,1,0.1305732484076433121,0,0.37,0,314,1252,5,0.99
2.34,0.1366,0.99,7.2466,1,0.3040000000000000000,0,0.91,0,125,1139,5,3.205
0.99,0.1763,0.99,5.6154,1,0.0961538461538461538,0,1.05,0,104,5,5,1.88
89.88,0.2192,9.99,45.565,1,0.5000000000000000000,1,0.96,0,4,144,90,45.565
2.58,0.1401,0.99,7.0619,1,0.3802816901408450704,0,1.13,0,213,1735,5,3.75
0.99,0.9966,0.99,0.9933,1,0.2307692307692307692,0,0.50,0,13,2913,5,0.99
2.29,0.2197,0.99,4.5042,1,0.4428571428571428571,0,1.02,0,70,44,5,2.99
3.94,0.2197,0.99,4.5042,1,0.4428571428571428571,0,1.02,0,70,44,5,2.99
0.25,0.1179,0.25,2.12,1,0.0972222222222222222,0,0.35,0,72,79,5,1.00
3.94,0.2197,0.99,4.5042,1,0.4428571428571428571,0,1.02,0,70,44,5,2.99
8.00,1.1355,8.00,7.0451,1,0.2795698924731182795,0,0.73,0,93,76,10,4.145
0.99,0.5474,0.99,1.8084,1,0.1305732484076433121,0,0.37,0,314,1252,5,0.99
4.25,0.0235,0.99,42.1256,1,0.2857142857142857142,0,0.24,0,35,3,5,9.995
9.99,1.1997,9.99,8.3266,1,0.5454545454545454545,0,1.06,0,11,482,10,8.235
0.99,0.5474,0.99,1.8084,1,0.1305732484076433121,0,0.44,0,314,304,5,0.99
3.15,0.446,3.15,7.0619,1,0.3802816901408450704,1,1.19,0,213,6,5,3.75
3.06,0.2219,0.99,4.46,1,0.3875000000000000000,0,0.50,0,80,2913,5,3.10
6.50,0.2197,0.99,4.5042,1,0.4428571428571428571,0,1.02,0,70,44,10,2.99
1.25,0.2197,0.99,4.5042,1,0.4428571428571428571,0,1.02,0,70,44,5,2.99
8.50,0.2197,0.99,4.5042,1,0.4428571428571428571,0,1.02,0,70,44,10,2.99
