Price,StartingBidPercent,StartingBid,AvgPrice,QuantitySold,ItemAuctionSellPercent,Authenticated,SellerSaleAvgPriceRatio,IsHOF,AuctionCount,SellerAuctionSaleCount,PriceBuckets,AuctionMedianPrice
3.99,0.7037,3.99,5.67,1,0.5384615384615384615,0,0.63,0,13,555,5,3.99
4.99,0.7387,4.99,6.755,1,0.1379310344827586206,0,1.67,0,29,36,5,4.99
15.50,0.5906,3.99,6.755,1,0.1379310344827586206,0,1.57,0,29,55,20,4.99
5.50,0.3311,0.99,2.99,1,0.3000000000000000000,0,0.79,0,10,17,10,2.49
51.00,1.4697,29.99,20.405,1,0.3023255813953488372,0,1.06,0,43,30,55,19.38
10.50,0.4876,9.95,20.405,1,0.3023255813953488372,0,0.76,0,43,65,15,19.38
1.25,0.1303,0.99,7.5962,1,0.3043478260869565217,0,1.06,0,23,839,5,5.50
6.37,0.4737,2.99,6.3116,1,0.1904761904761904761,0,1.06,0,21,839,10,6.69
5.77,0.0845,1.99,23.535,1,0.2487562189054726368,0,0.20,0,201,15,10,11.38
2.99,1.00,2.99,2.99,1,0.0588235294117647058,0,0.57,0,34,156,5,2.99
2.99,1.00,2.99,2.99,1,0.0588235294117647058,0,0.57,0,34,156,5,2.99
2.99,0.7051,2.99,4.24,1,0.1562500000000000000,0,0.43,0,32,401,5,3.99
6.24,0.0023,0.01,4.24,1,0.1562500000000000000,1,1.31,0,32,510,10,3.99
4.10,0.1496,0.99,6.616,1,0.2140575079872204472,0,0.62,0,313,1417,5,4.99
2.64,0.1496,0.99,6.616,1,0.2140575079872204472,0,0.62,0,313,1417,5,4.99
1.25,0.1496,0.99,6.616,1,0.2140575079872204472,0,0.62,0,313,1417,5,4.99
2.64,0.1496,0.99,6.616,1,0.2140575079872204472,0,0.62,0,313,1417,5,4.99
6.58,0.7508,3.99,5.314,1,0.2380952380952380952,0,1.94,0,21,9,10,4.00
1.59,0.338,1.59,4.7041,1,0.3243243243243243243,0,0.24,0,37,770,5,4.49
2.22,0.1496,0.99,6.616,1,0.2140575079872204472,0,0.62,0,313,1417,5,4.99
2.25,0.1496,0.99,6.616,1,0.2140575079872204472,0,0.62,0,313,1417,5,4.99
11.50,0.1018,0.99,9.7178,1,0.1359773371104815864,0,0.83,0,353,8,15,4.99
7.95,0.6283,7.95,12.6523,1,0.2312925170068027210,0,0.45,0,147,8,10,7.475
5.75,0.4544,5.75,12.6523,1,0.2312925170068027210,0,0.45,0,147,8,10,7.475
9.99,0.7895,9.99,12.6523,1,0.2312925170068027210,0,0.51,0,147,8,10,7.475
0.99,0.1496,0.99,6.616,1,0.2140575079872204472,0,0.62,0,313,1417,5,4.99
0.01,0.0015,0.01,6.616,1,0.2140575079872204472,0,1.11,0,313,99,5,4.99
4.39,0.4533,1.99,4.39,1,0.1111111111111111111,0,1.06,0,9,839,5,4.39
12.38,0.0007,0.01,12.725,1,0.3000000000000000000,0,0.37,0,40,28,15,11.185
2.99,0.3028,2.99,9.8735,1,0.3000000000000000000,0,0.57,0,40,156,5,7.14
3.99,1.1627,3.99,3.4316,1,0.2500000000000000000,0,0.63,0,24,555,5,2.77
3.26,0.1018,0.99,9.7178,1,0.1359773371104815864,0,0.62,0,353,1417,5,4.99
1.55,0.2884,0.99,3.4316,1,0.2500000000000000000,0,0.62,0,24,1417,5,2.77
5.99,0.7169,5.99,8.3544,1,0.4090909090909090909,0,0.63,0,22,555,10,7.99
4.99,0.7542,4.99,6.616,1,0.2140575079872204472,0,0.87,0,313,28,5,4.99
23.83,0.785,9.99,12.725,1,0.3000000000000000000,0,0.56,0,40,165,25,11.185
7.29,0.3028,2.99,9.8735,1,0.3000000000000000000,0,0.57,0,40,156,10,7.14
5.56,0.1496,0.99,6.616,1,0.2140575079872204472,0,0.62,0,313,1417,10,4.99
3.25,0.1496,0.99,6.616,1,0.2140575079872204472,0,0.62,0,313,1417,5,4.99
2.50,0.1496,0.99,6.616,1,0.2140575079872204472,0,0.62,0,313,1417,5,4.99
16.00,0.785,9.99,12.725,1,0.3000000000000000000,0,0.66,0,40,71,20,11.185
18.51,1.1779,14.99,12.725,1,0.3000000000000000000,0,0.56,0,40,165,20,11.185
2.99,0.445,2.99,6.7187,1,0.0333333333333333333,0,0.57,0,30,156,5,2.99
5.55,0.0619,0.99,15.9687,1,0.4000000000000000000,1,1.13,0,20,1735,10,10.63
3.58,0.6974,1.99,2.8533,1,0.4285714285714285714,0,1.06,0,7,839,5,2.99
1.99,1.3355,1.99,1.49,1,0.0952380952380952380,0,1.06,0,21,839,5,1.49
1.99,0.6974,1.99,2.8533,1,0.4285714285714285714,0,1.06,0,7,839,5,2.99
2.99,1.0479,2.99,2.8533,1,0.4285714285714285714,0,1.06,0,7,839,5,2.99
12.99,1.3367,12.99,9.7178,1,0.1359773371104815864,0,0.63,0,353,130,15,4.99
3.50,0.2047,1.99,9.7178,1,0.1359773371104815864,0,0.48,0,353,29,5,4.99
17.00,0.6255,9.99,15.9687,1,0.4000000000000000000,0,0.87,0,20,135,20,10.63
3.19,0.1496,0.99,6.616,1,0.2140575079872204472,0,0.62,0,313,1417,5,4.99
2.84,0.1496,0.99,6.616,1,0.2140575079872204472,0,0.62,0,313,1417,5,4.99
4.99,0.7542,4.99,6.616,1,0.2140575079872204472,0,0.44,0,313,304,5,4.99
8.00,0.3296,5.99,18.1683,1,0.2266666666666666666,0,0.45,0,75,227,10,9.99
5.99,0.3296,5.99,18.1683,1,0.2266666666666666666,0,0.45,0,75,227,10,9.99
0.99,0.6644,0.99,1.49,1,0.0952380952380952380,0,1.06,0,21,839,5,1.49
2.00,0.2397,2.00,8.3425,1,0.3478260869565217391,0,1.06,0,23,839,5,9.855
6.51,0.0007,0.01,12.725,1,0.3000000000000000000,0,0.37,0,40,28,10,11.185
4.99,0.7542,4.99,6.616,1,0.2140575079872204472,0,0.72,0,313,183,5,4.99
4.99,0.5134,4.99,9.7178,1,0.1359773371104815864,0,0.72,0,353,183,5,4.99
3.99,1.1627,3.99,3.4316,1,0.2500000000000000000,0,0.63,0,24,555,5,2.77
7.77,1.0565,6.99,6.616,1,0.2140575079872204472,0,0.44,0,313,17,10,4.99
1.75,0.8985,1.75,1.9475,1,0.0740740740740740740,0,0.39,0,54,19,5,1.395
4.30,0.3742,0.99,2.645,1,0.1538461538461538461,1,1.13,0,13,1751,5,2.645
0.25,0.0351,0.25,7.104,1,0.4347826086956521739,0,0.35,0,23,79,5,6.225
0.99,0.1423,0.99,6.9537,1,0.1666666666666666666,0,0.62,0,18,1417,5,1.59
1.59,0.2286,1.59,6.9537,1,0.1666666666666666666,0,0.24,0,18,770,5,1.59
1.59,0.1734,1.59,9.168,1,0.1857142857142857142,0,0.24,0,70,770,5,5.95
2.25,0.1079,0.99,9.168,1,0.1857142857142857142,1,1.13,0,70,1735,5,5.95
2.25,0.1079,0.99,9.168,1,0.1857142857142857142,0,1.06,0,70,839,5,5.95
16.16,0.3221,9.99,31.0117,1,0.2190812720848056537,0,0.52,0,566,1,20,9.99
17.50,0.3208,9.95,31.0117,1,0.2190812720848056537,0,1.10,0,566,46,20,9.99
17.95,0.5788,17.95,31.0117,1,0.2190812720848056537,0,0.69,0,566,198,20,9.99
20.46,0.482,14.95,31.0117,1,0.2190812720848056537,0,0.75,0,566,111,25,9.99
7.05,0.1918,5.95,31.0117,1,0.2190812720848056537,0,0.65,0,566,47,10,9.99
14.26,0.0319,0.99,31.0117,1,0.2190812720848056537,0,0.66,0,566,105,15,9.99
9.99,0.3221,9.99,31.0117,1,0.2190812720848056537,0,0.69,0,566,59,10,9.99
29.99,0.967,29.99,31.0117,1,0.2190812720848056537,0,0.97,0,566,1,30,9.99
24.99,0.8058,24.99,31.0117,1,0.2190812720848056537,0,0.57,0,566,7,25,9.99
19.99,0.6445,19.99,31.0117,1,0.2190812720848056537,0,1.30,0,566,45,20,9.99
7.24,0.1609,4.99,31.0117,1,0.2190812720848056537,0,0.51,0,566,34,10,9.99
6.99,0.2253,6.99,31.0117,1,0.2190812720848056537,0,0.51,0,566,34,10,9.99
4.99,0.1609,4.99,31.0117,1,0.2190812720848056537,0,0.65,0,566,18,5,9.99
13.49,0.0319,0.99,31.0117,1,0.2190812720848056537,0,1.13,0,566,1735,15,9.99
4.76,0.1157,0.99,8.5537,1,0.3099415204678362573,0,0.62,0,171,1417,5,5.00
9.99,1.1679,9.99,8.5537,1,0.3099415204678362573,0,1.12,0,171,477,10,5.00
5.00,0.5845,5.00,8.5537,1,0.3099415204678362573,0,0.54,0,171,196,5,5.00
33.32,0.2689,29.99,111.5235,1,0.3420707732634338138,0,0.68,1,763,21,35,94.67
99.99,0.8965,99.99,111.5235,1,0.3420707732634338138,1,0.76,1,763,127,100,94.67
190.00,1.336,149.00,111.5235,1,0.3420707732634338138,0,1.19,1,763,17,190,94.67
23.50,0.0537,5.99,111.5235,1,0.3420707732634338138,0,0.32,1,763,12,25,94.67
227.50,0.0088,0.99,111.5235,1,0.3420707732634338138,0,2.63,1,763,28,230,94.67
18.50,0.0088,0.99,111.5235,1,0.3420707732634338138,0,0.19,1,763,29,20,94.67
98.00,0.1792,19.99,111.5235,1,0.3420707732634338138,1,1.28,1,763,58,100,94.67
113.50,0.8965,99.99,111.5235,1,0.3420707732634338138,1,0.92,1,763,2,115,94.67
79.97,0.717,79.97,111.5235,1,0.3420707732634338138,0,0.70,1,763,44,80,94.67
73.00,0.538,60.00,111.5235,1,0.3420707732634338138,1,0.65,1,763,2,75,94.67
127.52,0.3585,39.99,111.5235,1,0.3420707732634338138,1,0.87,1,763,6,130,94.67
29.95,0.2685,29.95,111.5235,1,0.3420707732634338138,0,0.47,1,763,120,30,94.67
53.00,0.1792,19.99,111.5235,1,0.3420707732634338138,0,0.32,1,763,73,55,94.67
71.51,0.0895,9.99,111.5235,1,0.3420707732634338138,1,0.45,1,763,20,75,94.67
138.01,0.8877,99.00,111.5235,1,0.3420707732634338138,0,1.19,1,763,17,140,94.67
139.99,1.2552,139.99,111.5235,1,0.3420707732634338138,1,1.26,1,763,1,140,94.67
22.12,0.0088,0.99,111.5235,1,0.3420707732634338138,0,0.20,1,763,2,25,94.67
227.51,0.0892,9.95,111.5235,1,0.3420707732634338138,0,1.27,1,763,71,230,94.67
136.49,1.1208,125.00,111.5235,1,0.3420707732634338138,1,1.57,1,763,12,140,94.67
67.66,0.0895,9.99,111.5235,1,0.3420707732634338138,1,0.45,1,763,20,70,94.67
70.00,0.0895,9.99,111.5235,1,0.3420707732634338138,1,0.92,1,763,37,70,94.67
100.00,0.8966,100.00,111.5235,1,0.3420707732634338138,0,0.72,1,763,3,100,94.67
181.38,0.0088,0.99,111.5235,1,0.3420707732634338138,1,1.08,1,763,11,185,94.67
72.03,0.3497,39.00,111.5235,1,0.3420707732634338138,0,1.41,1,763,4,75,94.67
51.00,0.008,0.90,111.5235,1,0.3420707732634338138,0,0.42,1,763,22,55,94.67
56.50,0.0895,9.99,111.5235,1,0.3420707732634338138,0,0.31,1,763,5,60,94.67
179.32,1.6079,179.32,111.5235,1,0.3420707732634338138,1,1.69,1,763,1,180,94.67
150.00,1.345,150.00,111.5235,1,0.3420707732634338138,0,1.35,1,763,1,150,94.67
182.38,1.336,149.00,111.5235,1,0.3420707732634338138,0,1.19,1,763,17,185,94.67
30.00,0.269,30.00,111.5235,1,0.3420707732634338138,0,0.27,1,763,13,30,94.67
67.00,0.1792,19.99,111.5235,1,0.3420707732634338138,1,0.87,1,763,57,70,94.67
122.50,0.9773,109.00,111.5235,1,0.3420707732634338138,1,1.57,1,763,12,125,94.67
50.00,0.4483,50.00,111.5235,1,0.3420707732634338138,0,0.38,1,763,48,50,94.67
113.50,0.8965,99.99,111.5235,1,0.3420707732634338138,1,0.76,1,763,127,115,94.67
163.50,0.0895,9.99,111.5235,1,0.3420707732634338138,1,2.09,1,763,71,165,94.67
51.88,0.1792,19.99,111.5235,1,0.3420707732634338138,0,0.32,1,763,73,55,94.67
102.50,0.2689,29.99,111.5235,1,0.3420707732634338138,0,0.79,1,763,5,105,94.67
15.99,0.1433,15.99,111.5235,1,0.3420707732634338138,0,0.32,1,763,73,20,94.67
126.78,0.0088,0.99,111.5235,1,0.3420707732634338138,0,1.07,1,763,4,130,94.67
123.29,0.0088,0.99,111.5235,1,0.3420707732634338138,0,1.07,1,763,4,125,94.67
7.50,0.1567,2.99,19.0752,1,0.2517006802721088435,0,0.33,0,147,162,10,9.99
1.04,0.0518,0.99,19.0752,1,0.2517006802721088435,0,0.45,0,147,78,5,9.99
9.31,0.0518,0.99,19.0752,1,0.2517006802721088435,0,1.04,0,147,274,10,9.99
3.98,0.2086,3.98,19.0752,1,0.2517006802721088435,0,0.36,0,147,32,5,9.99
21.51,0.2081,3.97,19.0752,1,0.2517006802721088435,0,0.41,0,147,74,25,9.99
22.49,0.2086,3.98,19.0752,1,0.2517006802721088435,0,0.47,0,147,39,25,9.99
17.99,0.9431,17.99,19.0752,1,0.2517006802721088435,0,0.64,0,147,118,20,9.99
1.59,0.2802,1.59,5.6733,1,0.1666666666666666666,0,0.24,0,12,770,5,2.515
3.44,0.1745,0.99,5.6733,1,0.1666666666666666666,0,0.62,0,12,1417,5,2.515
4.75,0.1014,0.99,9.7614,1,0.1911262798634812286,0,0.62,0,293,1417,5,6.755
3.81,0.1014,0.99,9.7614,1,0.1911262798634812286,0,1.13,0,293,1735,5,6.755
6.99,0.716,6.99,9.7614,1,0.1911262798634812286,1,1.13,0,293,1751,10,6.755
8.99,0.9209,8.99,9.7614,1,0.1911262798634812286,0,1.45,0,293,1,10,6.755
4.99,0.5111,4.99,9.7614,1,0.1911262798634812286,0,0.63,0,293,13,5,6.755
8.27,0.1014,0.99,9.7614,1,0.1911262798634812286,1,1.13,0,293,1751,10,6.755
7.99,0.8185,7.99,9.7614,1,0.1911262798634812286,0,0.44,0,293,304,10,6.755
5.49,0.5624,5.49,9.7614,1,0.1911262798634812286,0,0.79,0,293,19,10,6.755
1.99,1.3355,1.99,1.49,1,0.1818181818181818181,0,1.06,0,11,839,5,1.49
0.99,0.6644,0.99,1.49,1,0.1818181818181818181,0,1.06,0,11,839,5,1.49
3.99,0.3412,1.59,4.66,1,0.2222222222222222222,0,0.24,0,9,770,5,4.49
2.99,0.291,2.99,10.2715,1,0.1046511627906976744,0,0.57,0,86,156,5,2.99
3.25,0.4653,0.99,2.1273,1,0.3220338983050847457,0,0.62,0,59,1417,5,1.04
4.02,0.4653,0.99,2.1273,1,0.3220338983050847457,0,0.62,0,59,1417,5,1.04
1.04,0.1093,0.99,9.0571,1,0.1315789473684210526,0,0.74,0,532,224,5,4.99
5.50,0.1093,0.99,9.0571,1,0.1315789473684210526,0,0.62,0,532,1417,10,4.99
1.99,0.2197,1.99,9.0571,1,0.1315789473684210526,0,0.71,0,532,14,5,4.99
2.25,0.1093,0.99,9.0571,1,0.1315789473684210526,0,1.19,0,532,490,5,4.99
3.31,0.1093,0.99,9.0571,1,0.1315789473684210526,0,0.62,0,532,1417,5,4.99
9.99,1.103,9.99,9.0571,1,0.1315789473684210526,0,0.71,0,532,14,10,4.99
1.00,0.0011,0.01,9.0571,1,0.1315789473684210526,0,1.11,0,532,99,5,4.99
7.78,0.1093,0.99,9.0571,1,0.1315789473684210526,0,0.62,0,532,1417,10,4.99
9.49,0.1093,0.99,9.0571,1,0.1315789473684210526,0,0.62,0,532,1417,10,4.99
15.56,0.2197,1.99,9.0571,1,0.1315789473684210526,0,0.71,0,532,14,20,4.99
1.99,0.2197,1.99,9.0571,1,0.1315789473684210526,0,0.71,0,532,14,5,4.99
2.75,0.1093,0.99,9.0571,1,0.1315789473684210526,1,1.13,0,532,1735,5,4.99
4.25,0.2927,0.99,3.3816,1,0.3750000000000000000,0,0.62,0,48,1417,5,3.08
1.59,0.4701,1.59,3.3816,1,0.3750000000000000000,0,0.24,0,48,770,5,3.08
35.99,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,40,19.995
66.00,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,70,19.995
1.59,0.3726,1.59,4.2666,1,0.2307692307692307692,0,0.24,0,26,770,5,3.595
3.94,0.396,1.69,4.2666,1,0.2307692307692307692,0,0.24,0,26,770,5,3.595
2.84,0.3726,1.59,4.2666,1,0.2307692307692307692,0,0.24,0,26,770,5,3.595
18.50,0.2729,5.99,21.9416,1,0.1352941176470588235,1,1.13,1,170,1751,20,9.99
20.50,0.1328,1.99,14.9811,1,0.0980392156862745098,1,1.00,0,51,15,25,13.25
3.25,0.2927,0.99,3.3816,1,0.3750000000000000000,0,0.62,0,48,1417,5,3.08
19.00,0.8091,19.00,23.4811,1,0.2162162162162162162,1,0.78,0,74,5,20,17.93
10.00,0.5317,10.00,18.8073,1,0.2190476190476190476,0,0.69,1,420,10,10,9.99
7.99,0.6661,7.99,11.9945,1,0.0846153846153846153,0,2.36,0,130,9,10,9.99
4.00,0.2126,4.00,18.8073,1,0.2190476190476190476,0,0.27,1,420,24,5,9.99
11.49,0.0526,0.99,18.8073,1,0.2190476190476190476,0,1.25,1,420,486,15,9.99
9.80,0.0526,0.99,18.8073,1,0.2190476190476190476,0,1.25,1,420,486,10,9.99
20.00,1.0634,20.00,18.8073,1,0.2190476190476190476,1,1.00,1,420,13,20,9.99
5.99,0.3184,5.99,18.8073,1,0.2190476190476190476,0,0.29,1,420,4,10,9.99
9.99,0.4254,9.99,23.4811,1,0.2162162162162162162,0,0.65,0,74,131,10,17.93
9.99,0.2666,9.99,37.4619,1,0.2684563758389261744,0,0.81,0,149,118,10,24.495
26.88,0.797,14.99,18.8073,1,0.2190476190476190476,0,0.89,1,420,224,30,9.99
0.99,0.173,0.99,5.7208,1,0.1531531531531531531,0,0.28,0,111,80,5,0.99
0.99,0.0596,0.99,16.583,1,0.1555555555555555555,0,0.67,0,180,413,5,5.995
1.25,0.0596,0.99,16.583,1,0.1555555555555555555,0,0.67,0,180,413,5,5.995
12.50,0.3845,4.99,12.975,1,0.3250000000000000000,0,0.45,0,80,227,15,9.525
9.99,0.4045,9.99,24.6971,1,0.2632978723404255319,0,0.62,0,752,13,10,7.33
14.99,0.8907,14.99,16.829,1,0.2089843750000000000,1,1.23,0,512,2542,15,10.09
2.50,0.2143,1.99,9.2833,1,0.5000000000000000000,0,1.06,0,6,839,5,10.50
3.25,0.1326,2.99,22.5337,1,0.1609195402298850574,0,1.06,0,87,839,5,10.245
6.75,0.254,0.99,3.8962,1,0.4705882352941176470,0,0.62,0,34,1417,10,2.83
5.50,0.254,0.99,3.8962,1,0.4705882352941176470,0,0.62,0,34,1417,10,2.83
2.99,0.3724,2.99,8.0283,1,0.1818181818181818181,0,0.65,0,33,36,5,6.25
23.50,0.0588,0.99,16.829,1,0.2089843750000000000,0,1.78,0,512,265,25,10.09
5.59,0.2965,4.99,16.829,1,0.2089843750000000000,0,0.56,0,512,165,10,10.09
1.25,0.254,0.99,3.8962,1,0.4705882352941176470,0,0.62,0,34,1417,5,2.83
11.61,0.0451,0.99,21.9416,1,0.1352941176470588235,0,1.25,1,170,486,15,9.99
19.99,0.8094,19.99,24.6971,1,0.2632978723404255319,1,1.41,0,752,76,20,7.33
1.59,0.2323,1.59,6.844,1,0.2000000000000000000,0,0.24,0,50,770,5,4.49
0.99,0.2135,0.99,4.6366,1,0.3125000000000000000,0,0.62,0,16,1417,5,2.33
1.80,0.2927,0.99,3.3816,1,0.3750000000000000000,0,0.62,0,48,1417,5,3.08
10.50,0.2775,10.00,36.0358,1,0.1715542521994134897,1,0.67,1,682,77,15,19.99
19.49,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,20,19.995
46.00,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,50,19.995
9.95,0.33,9.95,30.1456,1,0.2695507487520798668,1,0.91,0,601,52,10,19.995
4.99,1.6495,4.99,3.025,1,0.6666666666666666666,0,0.63,0,6,555,5,3.06
31.99,0.8877,31.99,36.0358,1,0.1715542521994134897,0,0.86,1,682,117,35,19.99
7.99,0.8935,7.99,8.9423,1,0.0662983425414364640,0,0.53,0,181,10,10,3.015
31.00,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,35,19.995
10.49,0.3313,9.99,30.1456,1,0.2695507487520798668,0,0.66,0,601,71,15,19.995
29.00,0.4159,14.99,36.0358,1,0.1715542521994134897,1,1.23,1,682,2542,30,19.99
11.01,0.1104,3.98,36.0358,1,0.1715542521994134897,0,0.47,1,682,39,15,19.99
5.61,0.0328,0.99,30.1456,1,0.2695507487520798668,0,0.39,0,601,10,10,19.995
3.33,1.00,3.33,3.33,1,0.2500000000000000000,0,0.94,0,8,340,5,3.33
3.33,1.00,3.33,3.33,1,0.2500000000000000000,0,0.94,0,8,340,5,3.33
21.06,0.6826,9.99,14.635,1,0.5714285714285714285,0,0.87,0,7,135,25,13.745
28.00,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,30,19.995
21.53,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,25,19.995
9.99,0.7034,9.99,14.2008,1,0.1242603550295857988,0,1.12,0,169,477,10,9.99
32.00,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,35,19.995
23.39,0.4159,14.99,36.0358,1,0.1715542521994134897,1,1.23,1,682,2542,25,19.99
1.59,0.8882,1.59,1.79,1,0.0625000000000000000,0,0.24,0,32,770,5,1.79
16.50,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,20,19.995
3.00,0.2758,0.99,3.5892,1,0.2600000000000000000,0,0.62,0,50,1417,5,3.05
14.99,0.662,14.99,22.6432,1,0.1764705882352941176,0,0.63,0,102,316,15,10.245
9.99,0.2666,9.99,37.4619,1,0.2684563758389261744,0,0.72,0,149,183,10,24.495
10.50,0.38,3.99,10.50,1,1.0000000000000000000,0,1.57,0,1,55,15,10.50
5.50,0.0526,0.99,18.8073,1,0.2190476190476190476,0,0.42,1,420,22,10,9.99
22.50,0.0526,0.99,18.8073,1,0.2190476190476190476,0,1.71,1,420,726,25,9.99
9.99,0.2666,9.99,37.4619,1,0.2684563758389261744,0,0.72,0,149,183,10,24.495
6.00,0.1682,3.95,23.4811,1,0.2162162162162162162,0,0.26,0,74,2,10,17.93
4.01,0.6546,1.99,3.04,1,0.1875000000000000000,0,1.32,0,32,18,5,3.63
6.01,0.0328,0.99,30.1456,1,0.2695507487520798668,0,0.29,0,601,18,10,19.995
16.50,0.4437,15.99,36.0358,1,0.1715542521994134897,1,0.33,1,682,3,20,19.99
2.99,0.7726,2.99,3.87,1,0.4615384615384615384,0,1.06,0,13,839,5,3.12
19.99,1.2054,19.99,16.583,1,0.1555555555555555555,0,0.65,0,180,35,20,5.995
3.00,0.9562,3.00,3.1371,1,0.2727272727272727272,0,0.43,0,22,401,5,1.99
5.99,1.2699,5.99,4.7166,1,0.1666666666666666666,0,0.63,0,18,555,10,5.00
20.13,0.281,9.99,35.5433,1,0.1200000000000000000,0,0.87,0,25,135,25,20.13
51.00,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,55,19.995
0.99,0.1107,0.99,8.9423,1,0.0662983425414364640,0,0.76,0,181,127,5,3.015
15.49,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,20,19.995
11.50,0.0328,0.99,30.1456,1,0.2695507487520798668,1,1.06,0,601,191,15,19.995
1.80,0.2758,0.99,3.5892,1,0.2600000000000000000,0,0.62,0,50,1417,5,3.05
12.74,0.0829,2.99,36.0358,1,0.1715542521994134897,0,0.33,1,682,162,15,19.99
31.99,0.8877,31.99,36.0358,1,0.1715542521994134897,0,0.80,1,682,7,35,19.99
13.27,0.2772,9.99,36.0358,1,0.1715542521994134897,0,0.65,1,682,35,15,19.99
34.88,0.4159,14.99,36.0358,1,0.1715542521994134897,1,1.23,1,682,2542,35,19.99
32.00,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,35,19.995
25.00,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,25,19.995
14.99,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,15,19.995
16.50,0.422,15.00,35.5433,1,0.1200000000000000000,0,0.90,0,25,96,20,20.13
29.00,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,30,19.995
1.69,0.1894,1.69,8.9185,1,0.7000000000000000000,0,0.24,0,10,770,5,1.69
9.99,0.7034,9.99,14.2008,1,0.1242603550295857988,0,1.12,0,169,477,10,9.99
44.78,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,45,19.995
21.19,0.4159,14.99,36.0358,1,0.1715542521994134897,1,1.23,1,682,2542,25,19.99
36.23,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,40,19.995
2.99,0.7051,2.99,4.24,1,0.2500000000000000000,0,0.57,0,16,156,5,2.99
19.95,1.4048,19.95,14.2008,1,0.1242603550295857988,0,0.54,0,169,182,20,9.99
4.02,0.2428,0.99,4.0766,1,0.3571428571428571428,0,0.62,0,14,1417,5,3.21
27.00,0.3645,10.99,30.1456,1,0.2695507487520798668,0,0.68,0,601,21,30,19.995
4.99,0.1655,4.99,30.1456,1,0.2695507487520798668,0,0.56,0,601,165,5,19.995
18.00,1.5534,12.50,8.0464,1,0.2380952380952380952,0,1.15,0,105,17,20,7.50
9.76,0.1662,5.99,36.0358,1,0.1715542521994134897,0,0.45,1,682,227,10,19.99
29.00,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,30,19.995
41.01,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,45,19.995
1.99,0.4881,1.99,4.0766,1,0.3571428571428571428,0,1.06,0,14,839,5,3.21
1.99,1.1117,1.99,1.79,1,0.0625000000000000000,0,1.06,0,32,839,5,1.79
0.99,0.3012,0.99,3.2865,1,0.1812865497076023391,0,0.65,0,171,85,5,1.99
3.24,0.3012,0.99,3.2865,1,0.1812865497076023391,0,0.65,0,171,85,5,1.99
9.99,0.7034,9.99,14.2008,1,0.1242603550295857988,0,1.12,0,169,477,10,9.99
6.02,0.2758,0.99,3.5892,1,0.2600000000000000000,0,0.62,0,50,1417,10,3.05
8.83,0.1101,3.97,36.0358,1,0.1715542521994134897,0,0.41,1,682,74,10,19.99
3.25,0.3939,0.99,2.5133,1,0.0882352941176470588,0,0.62,0,34,1417,5,3.25
3.33,0.30,3.33,11.0983,1,0.1923076923076923076,0,0.94,0,26,340,5,5.99
31.99,0.8877,31.99,36.0358,1,0.1715542521994134897,0,0.86,1,682,117,35,19.99
1.59,0.4056,1.59,3.92,1,0.1428571428571428571,0,0.24,0,14,770,5,3.92
5.99,0.1662,5.99,36.0358,1,0.1715542521994134897,0,0.45,1,682,227,10,19.99
2.99,0.7051,2.99,4.24,1,0.2500000000000000000,0,0.57,0,16,156,5,2.99
2.99,0.7051,2.99,4.24,1,0.2500000000000000000,0,0.57,0,16,156,5,2.99
1.59,0.1782,1.59,8.9185,1,0.7000000000000000000,0,0.24,0,10,770,5,1.69
6.50,0.0328,0.99,30.1456,1,0.2695507487520798668,0,0.50,0,601,13,10,19.995
9.95,0.7006,9.95,14.2008,1,0.1242603550295857988,0,0.54,0,169,182,10,9.99
28.00,0.4972,14.99,30.1456,1,0.2695507487520798668,0,1.23,0,601,2542,30,19.995
2.54,0.2758,0.99,3.5892,1,0.2600000000000000000,0,0.62,0,50,1417,5,3.05
2.26,0.3012,0.99,3.2865,1,0.1812865497076023391,0,0.62,0,171,1417,5,1.99
